spearman,acc_loss
0.08391608391608392,0.1209772909612749
0.17715617715617718,0.15522866885033934
0.10606060606060608,0.08503841196832185
0.10839160839160839,0.07830899846503458
0.07342657342657344,0.07016665422298236
0.18764568764568768,0.18042372327949466
0.27505827505827507,0.21461943052391133
-0.10606060606060608,0.07866006385459874
0.3857808857808858,0.0603025347292818
0.13636363636363635,0.05402867679980992
-0.1083916083916084,0.07332079711180398
0.06759906759906761,0.07165139654640147
0.372960372960373,0.08661725108286111
0.2272727272727273,0.1931855216701488
0.2074592074592075,0.15860452270323702
0.231934731934732,0.09214017172033251
0.14801864801864806,0.12455973972880786
0.1934731934731935,0.12849041625394433
0.18764568764568768,0.0401011298136939
0.1561771561771562,0.06139409189337333
0.10955710955710952,0.0823105275599067
0.04428904428904426,0.3537729274108597
0.32167832167832167,0.090423248904628
0.2867132867132867,0.1251460278656696
0.3158508158508158,0.028296600234673036
0.2820512820512821,0.04528791607094335
0.06643356643356645,0.09189371020068086
0.05361305361305363,0.1273673815730728
0.11771561771561771,0.20391425548230813
0.020979020979020945,0.0753984849647422
0.0069930069930069965,0.11716473792304886
0.1503496503496504,0.019265567734943794
0.196969696969697,0.07524280994950315
0.2867132867132867,0.05478184960692839
0.00466200466200468,0.17023552518262441
0.2820512820512821,0.21267375923964868
0.1573426573426574,0.03310349049244437
-0.0675990675990676,0.08787368421193043
0.26107226107226106,0.1889189214257553
0.2948717948717949,0.04636153486796119
0.059440559440559475,0.0642236162357824
0.11771561771561774,0.06104176076237144
-0.031468531468531465,0.2163518014587504
0.2342657342657343,0.1373965640803703
0.05244755244755245,0.0367054640980232
0.4801864801864803,0.02500655456277832
0.1561771561771562,0.0706672780561184
0.3275058275058276,0.07079934199805521
0.37412587412587417,0.07186130772806097
0.06410256410256407,0.20350229024575447
0.01631701631701631,0.11340222188179001
0.0850815850815851,0.11076348069625132
0.14685314685314685,0.11101313244145712
0.14568764568764572,0.03830061110114992
0.3041958041958043,0.04175707028462638
-0.009324009324009333,0.1582082541555279
0.13403263403263402,0.20971039526227728
0.2773892773892775,0.04963459602486605
0.2832167832167833,0.03253982213365602
0.1643356643356644,0.16922902988297125
0.07342657342657342,0.0693828812937643
0.15617715617715622,0.09454665774022679
0.2272727272727273,0.15638327372634853
0.1701631701631702,0.11889681356152126
0.15268065268065267,0.12433354657067107
-0.03846153846153847,0.14592695292479138
0.42191142191142195,0.029479873590293398
-0.06993006993006994,0.2950309622171892
0.344988344988345,0.06928174957501569
0.02797202797202798,0.04214195644402319
-0.11888111888111891,0.08558484518287052
0.07109557109557112,0.20101741487626842
0.14102564102564105,0.07444371979432725
0.2074592074592075,0.2560048362222726
0.17482517482517487,0.10481644426489828
0.22377622377622383,0.05442707202953421
0.21911421911421916,0.07150668669519496
0.08041958041958043,0.1436013714259716
0.1958041958041958,0.0641534149544548
0.33799533799533804,0.03705597017176904
0.1351981351981352,0.12332124377326546
0.13869463869463872,0.07544571048549131
0.2097902097902098,0.11218299227445123
-0.0641025641025641,0.06715422067547828
0.13053613053613056,0.19960740025908666
0.2319347319347319,0.028409489730593845
0.35780885780885785,0.18187977353601634
0.3158508158508159,0.08218840973171282
0.1317016317016317,0.04508783859726558
0.280885780885781,0.05032576079532771
0.11305361305361306,0.16651924223394232
-0.019813519813519784,0.11364319193612878
0.05244755244755248,0.06688676632667588
0.17482517482517482,0.1506500479019753
0.17715617715617715,0.0939977778796987
-0.03846153846153847,0.08896791903652916
0.3426573426573427,0.07571498124670709
-0.07226107226107227,0.1251390503557995
0.2692307692307693,0.050880100250158426
0.4335664335664336,0.024588101353989256
