spearman,acc_loss
0.07509157509157509,0.19807560817522826
0.10347985347985349,0.13629989891159053
-0.08241758241758242,0.08699681191948834
-0.001831501831501832,0.18641522399466529
0.11355311355311355,0.0644609562878323
0.27106227106227104,0.2495870749674882
0.021978021978021973,0.24542412904905087
-0.07509157509157509,0.08029884236530312
0.24175824175824176,0.1055737397184635
0.16575091575091574,0.09615368959388494
-0.16575091575091572,0.07970105438838826
0.09432234432234432,0.07442428104729913
0.2573260073260073,0.17717212945795116
0.1043956043956044,0.3219365138496079
0.1648351648351648,0.2146677109691888
0.06684981684981685,0.13083019422134948
0.15476190476190477,0.14211729736205983
-0.01556776556776556,0.1577476116842554
0.08241758241758242,0.06689714950660308
0.13003663003663005,0.07423461776524226
0.05494505494505495,0.13098516341183372
-0.0924908424908425,0.3666753670015197
0.26465201465201466,0.10801362837913213
0.14652014652014653,0.12251269512873238
0.1703296703296703,0.06639527155843807
0.16391941391941392,0.06815070451255914
0.13553113553113552,0.1370313021152856
-0.07051282051282053,0.11332533256239975
0.07509157509157512,0.2201799778352326
0.00641025641025642,0.10479550218978846
-0.076007326007326,0.1359138937675892
0.05311355311355309,0.061338239004183476
0.23717948717948714,0.09245317284253018
0.059523809523809514,0.0812779081007227
-0.05769230769230769,0.13623480420670783
0.26373626373626374,0.26367231664787644
-0.010989010989010992,0.10451147555197293
-0.10164835164835166,0.1467022150613652
0.2536630036630037,0.2694764945732213
0.3021978021978022,0.13393763616819443
0.06135531135531135,0.09058079592677833
-0.07967032967032968,0.10005681421455141
-0.02197802197802197,0.31462808851838864
0.06318681318681317,0.1415610582409402
0.0293040293040293,0.04835425081794854
0.3745421245421245,0.052942678078587525
0.1172161172161172,0.11147234784445437
0.2271062271062271,0.08090751010125033
0.2683150183150183,0.2014223463288147
-0.04670329670329671,0.24649065138867346
0.08333333333333331,0.1739880058432494
0.009157509157509148,0.11004077685108858
0.12271062271062268,0.1346899269206807
0.12087912087912085,0.06511586685429202
0.17124542124542128,0.05818284332406252
0.09340659340659341,0.1664234870431308
0.17857142857142852,0.24469902168998656
-0.010989010989011014,0.07433213218057004
0.23168498168498167,0.0509066035915046
0.04395604395604393,0.27245733906537806
0.14377289377289376,0.10978030009130317
0.13186813186813187,0.1858009604575307
0.03846153846153846,0.22755925245308686
0.11355311355311352,0.1603317842083266
0.11813186813186816,0.11887872087707263
0.09065934065934066,0.08799435621890357
0.163003663003663,0.06702817381691197
0.07783882783882784,0.27509894887244984
0.3177655677655677,0.07900720752693625
-0.08424908424908427,0.06501088883690286
-0.0641025641025641,0.07041501924272746
0.07234432234432235,0.2299977515243358
0.04120879120879121,0.15231051454679248
0.06776556776556777,0.2924288990352339
0.2847985347985348,0.07516313371511636
0.0989010989010989,0.0772879195054939
-0.0448717948717949,0.08887472130856251
0.04945054945054946,0.17267956343157062
0.0924908424908425,0.10245403723431545
0.23901098901098897,0.08470676657304799
0.058608058608058615,0.12958662985037905
0.1794871794871795,0.15632661674263046
0.13095238095238096,0.20730494813253428
-0.12454212454212454,0.0753063280666005
-0.019230769230769208,0.16111430812816782
0.3241758241758242,0.03463329556888931
0.3846153846153846,0.2265853102906885
0.16391941391941392,0.16126016707559893
0.03937728937728938,0.06866980748844113
0.059523809523809514,0.0968782883770698
0.08424908424908424,0.17611991005379513
0.031135531135531136,0.19429462108948947
0.07051282051282053,0.10003712284381096
-0.010989010989010978,0.2662628319618314
-0.028388278388278374,0.1446279960258295
0.02838827838827838,0.11150030123764153
0.2976190476190476,0.09369606980804168
0.08699633699633698,0.11071245553194235
0.23076923076923075,0.07250858032376238
0.20329670329670327,0.11617895851403126
