spearman,acc_loss
0.03146853146853145,0.12605344926890355
0.10489510489510491,0.14784629707858313
0.06876456876456875,0.07111786247661306
0.17948717948717952,0.0780219141331137
0.17132867132867136,0.04488464950486096
0.21794871794871798,0.20121786245558396
0.33682983682983686,0.2174497000947604
-0.10023310023310027,0.07465374528728419
0.4510489510489511,0.08909467290057309
0.2773892773892775,0.04650044069266967
-0.10722610722610722,0.0751554670425529
0.17482517482517482,0.06064778152634919
0.37995337995338,0.06693959445338506
0.14685314685314685,0.2931256142947763
0.12703962703962704,0.13675885880420843
0.11421911421911425,0.11612995156697355
0.19580419580419584,0.13107115978559705
0.28554778554778554,0.10116601328420331
0.18414918414918416,0.04075640233505143
0.2750582750582751,0.045936428780782024
0.15850815850815855,0.0672457474795281
-0.018648018648018645,0.37180150924725464
0.3554778554778555,0.052485225939610525
0.24009324009324015,0.04582685617650254
0.31701631701631705,0.03149598519930813
0.22494172494172496,0.05321336011074102
0.10139860139860142,0.08792586623235062
0.1421911421911422,0.06061778735861951
0.13403263403263402,0.17915922650224814
-0.01631701631701631,0.08442903196973288
0.06410256410256412,0.11109019356627677
0.18764568764568765,0.01695644912927045
0.20163170163170166,0.0895184244052692
0.3706293706293707,0.0371316090546581
0.06410256410256411,0.18235601951596592
0.24825174825174823,0.21571203852242463
0.11771561771561774,0.026586449900292963
-0.055944055944055944,0.07765537391774767
0.31468531468531474,0.1962084393922603
0.393939393939394,0.046812595634364414
0.09790209790209788,0.08837621886624607
0.1317016317016317,0.0562374153234776
-0.006993006993006988,0.2767022541849284
0.16783216783216784,0.11213628136648213
0.11771561771561774,0.025225994026050486
0.407925407925408,0.04161577441731073
0.08041958041958043,0.09671555653220133
0.3997668997668998,0.04380219027730888
0.3508158508158508,0.04930633872443587
0.0745920745920746,0.18716437342302206
0.08974358974358974,0.10060052724614059
0.22960372960372963,0.08446108815485227
0.203962703962704,0.08128372687193366
0.13636363636363638,0.04464863913758497
0.337995337995338,0.03602824771887336
-0.11305361305361307,0.16952229002389038
0.1934731934731935,0.2092315079287376
0.18997668997669004,0.05114429379469823
0.22261072261072265,0.04903479994059373
0.16550116550116556,0.20876203589516187
0.051282051282051266,0.07447399091087553
0.2645687645687646,0.06408377609363262
0.3508158508158508,0.17962665022125443
0.1317016317016317,0.10749733063933219
0.1351981351981352,0.12134850867444735
0.10372960372960378,0.08523446756082194
0.4277389277389277,0.03581714307574831
-0.015151515151515157,0.25475125537567195
0.3356643356643357,0.06471864839274899
0.08041958041958043,0.03760844198089896
-0.06177156177156179,0.06622625142647613
0.05594405594405597,0.20750394313825693
0.2132867132867133,0.06902239838537699
0.1864801864801865,0.1730260539296786
0.22027972027972031,0.11760505213061141
0.1561771561771562,0.0680267854230141
0.3041958041958042,0.07441818718642818
0.1258741258741259,0.13076588344562753
0.21328671328671334,0.04083725896012074
0.31701631701631705,0.06274038148102189
0.15384615384615385,0.11501272314798981
0.21445221445221443,0.07314554380247978
0.14102564102564105,0.16116202181953942
-0.09440559440559441,0.06516981448891462
0.08741258741258745,0.16352641806235424
0.393939393939394,0.01772139755516952
0.4032634032634033,0.21309274064032047
0.2715617715617716,0.06871548979931318
0.17599067599067597,0.05463866290340949
0.18298368298368303,0.07897878564582822
0.28787878787878796,0.13533738857771607
0.1445221445221445,0.08496937694131423
0.06177156177156179,0.06966605079760943
0.20512820512820515,0.19820977983268792
0.2482517482517483,0.06915906550915424
-0.025641025641025623,0.09416790741528819
0.28321678321678323,0.10604864593409197
-0.06759906759906759,0.13424531915361973
0.27972027972027974,0.05311660366565645
0.3298368298368299,0.026703157440610775
