spearman,acc_loss
0.08275058275058277,0.17201860506443487
0.09673659673659675,0.1093237845714254
-0.03263403263403263,0.06929624351203008
-0.025641025641025637,0.18850957407011495
0.20163170163170166,0.04744117133652567
0.23659673659673663,0.21270222232615987
0.06993006993006994,0.17883081268708922
-0.0780885780885781,0.030353201349416742
0.24708624708624707,0.10710179340256454
0.15501165501165504,0.09986102210969804
-0.18298368298368303,0.06067595480412194
0.155011655011655,0.02901280062888072
0.27972027972027974,0.22413160637571902
0.08508158508158509,0.2671631697444354
0.19114219114219114,0.18444949930745644
0.052447552447552455,0.11656662063624763
0.12587412587412591,0.1291705692514798
0.040792540792540806,0.15217169706841957
0.04312354312354313,0.05148582280285788
0.24708624708624713,0.045067611519139156
0.018648018648018665,0.12358894781368314
-0.12121212121212122,0.3126739276363172
0.24592074592074598,0.10282015022534581
0.07692307692307694,0.12680137871270664
0.18298368298368298,0.05536587802552321
0.19230769230769232,0.06356927324849344
0.15151515151515152,0.08052051525080328
-0.012820512820512836,0.08776634034945496
0.0815850815850816,0.158840899937922
0.030303030303030293,0.0869449603363157
-0.040792540792540806,0.10677902532106041
0.0582750582750583,0.057811914773275484
0.2517482517482518,0.08560721239233789
0.16083916083916086,0.06313745282828238
-0.08624708624708625,0.13297750610594752
0.2773892773892774,0.21002752809389336
-0.015151515151515145,0.09565180229552217
-0.1083916083916084,0.08931892953580023
0.20862470862470864,0.22588955104857825
0.35431235431235436,0.133600201362546
0.0582750582750583,0.08825916787219845
-0.13986013986013987,0.09436011245397419
0.07459207459207462,0.24131540969625623
0.05710955710955709,0.12083327096301899
0.022144522144522144,0.045207263548944776
0.3916083916083916,0.05711932629947664
0.07808857808857808,0.0952529834660741
0.2435897435897436,0.06253333138403437
0.31934731934731936,0.1662199028736441
-0.027972027972027996,0.18115224028607044
0.10139860139860139,0.1453831374857912
0.0034965034965034982,0.09661987884469654
0.1351981351981352,0.11353597011640781
0.10372960372960371,0.059975326397605166
0.20629370629370633,0.06876705170350282
0.13636363636363638,0.12252675435856257
0.18764568764568768,0.1989783702330604
-0.01864801864801864,0.0621212334212535
0.19114219114219114,0.06577992992814703
0.03846153846153846,0.2367614353315927
0.09207459207459208,0.08656761413566756
0.17132867132867138,0.16694938259126432
0.03962703962703963,0.1938327303803308
0.12820512820512822,0.11807699408482215
0.11538461538461542,0.10388527143435033
0.019813519813519812,0.08321993016011216
0.1724941724941725,0.06970083872449999
0.08974358974358976,0.19720744089281275
0.37995337995338,0.06205610929973105
-0.12121212121212126,0.0672069650145901
-0.07808857808857811,0.023337393475508228
0.15850815850815853,0.1661201232568198
-4.336808689942018e-18,0.12829416784570338
0.05011655011655014,0.2860052150099553
0.2645687645687646,0.07946786500300462
0.14102564102564105,0.0570535477416399
0.029137529137529136,0.08152296602959201
0.10489510489510491,0.13001729190217773
0.03263403263403262,0.12281326951921767
0.22960372960372963,0.09834719360927273
0.05827505827505828,0.11777313332151336
0.17132867132867138,0.15288709392290803
0.1223776223776224,0.1498512539235537
-0.1934731934731935,0.06833004106212219
-0.01631701631701632,0.15368771334779383
0.3892773892773893,0.025782449735253576
0.37645687645687653,0.1753006586806398
0.1561771561771562,0.15044803949130517
0.05011655011655013,0.03698934289519798
0.06993006993006994,0.11624038749769301
0.1351981351981352,0.12539561171263333
0.14685314685314685,0.19784796972457697
0.012820512820512817,0.09447231099461006
-0.01631701631701633,0.2155482311207685
-0.02447552447552449,0.13773142087212997
0.09440559440559441,0.05767965453793611
0.2890442890442891,0.08372709213945667
0.00815850815850814,0.0933952294170907
0.26223776223776224,0.08627255273766875
0.210955710955711,0.10348403724590721
